# openbim.ifc structural-catalog v1
schema	IFC4_ADD2_TC1	776	397
entity	IfcShellBasedSurfaceModel	IfcGeometricRepresentationItem,IfcRepresentationItem	SbsmBoundary
entity	IfcSimpleProperty	IfcProperty,IfcPropertyAbstraction	Name,Description
entity	IfcSimplePropertyTemplate	IfcPropertyTemplate,IfcPropertyTemplateDefinition,IfcPropertyDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,TemplateType,PrimaryMeasureType,SecondaryMeasureType,Enumerators,PrimaryUnit,SecondaryUnit,Expression,AccessState
entity	IfcSite	IfcSpatialStructureElement,IfcSpatialElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,LongName,CompositionType,RefLatitude,RefLongitude,RefElevation,LandTitleNumber,SiteAddress
entity	IfcSlab	IfcBuildingElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcSlabElementedCase	IfcSlab,IfcBuildingElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcSlabStandardCase	IfcSlab,IfcBuildingElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcSlabType	IfcBuildingElementType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcSlippageConnectionCondition	IfcStructuralConnectionCondition	Name,SlippageX,SlippageY,SlippageZ
entity	IfcSolarDevice	IfcEnergyConversionDevice,IfcDistributionFlowElement,IfcDistributionElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcSolarDeviceType	IfcEnergyConversionDeviceType,IfcDistributionFlowElementType,IfcDistributionElementType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcSolidModel	IfcGeometricRepresentationItem,IfcRepresentationItem	-
entity	IfcSpace	IfcSpatialStructureElement,IfcSpatialElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,LongName,CompositionType,PredefinedType,ElevationWithFlooring
entity	IfcSpaceHeater	IfcFlowTerminal,IfcDistributionFlowElement,IfcDistributionElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcSpaceHeaterType	IfcFlowTerminalType,IfcDistributionFlowElementType,IfcDistributionElementType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcSpaceType	IfcSpatialStructureElementType,IfcSpatialElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType,LongName
entity	IfcSpatialElement	IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,LongName
entity	IfcSpatialElementType	IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType
entity	IfcSpatialStructureElement	IfcSpatialElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,LongName,CompositionType
entity	IfcSpatialStructureElementType	IfcSpatialElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType
entity	IfcSpatialZone	IfcSpatialElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,LongName,PredefinedType
entity	IfcSpatialZoneType	IfcSpatialElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType,LongName
entity	IfcSphere	IfcCsgPrimitive3D,IfcGeometricRepresentationItem,IfcRepresentationItem	Position,Radius
entity	IfcSphericalSurface	IfcElementarySurface,IfcSurface,IfcGeometricRepresentationItem,IfcRepresentationItem	Position,Radius
entity	IfcStackTerminal	IfcFlowTerminal,IfcDistributionFlowElement,IfcDistributionElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcStackTerminalType	IfcFlowTerminalType,IfcDistributionFlowElementType,IfcDistributionElementType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcStair	IfcBuildingElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcStairFlight	IfcBuildingElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,NumberOfRisers,NumberOfTreads,RiserHeight,TreadLength,PredefinedType
entity	IfcStairFlightType	IfcBuildingElementType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcStairType	IfcBuildingElementType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcStructuralAction	IfcStructuralActivity,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,AppliedLoad,GlobalOrLocal,DestabilizingLoad
entity	IfcStructuralActivity	IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,AppliedLoad,GlobalOrLocal
entity	IfcStructuralAnalysisModel	IfcSystem,IfcGroup,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,PredefinedType,OrientationOf2DPlane,LoadedBy,HasResults,SharedPlacement
entity	IfcStructuralConnection	IfcStructuralItem,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,AppliedCondition
entity	IfcStructuralConnectionCondition	-	Name
entity	IfcStructuralCurveAction	IfcStructuralAction,IfcStructuralActivity,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,AppliedLoad,GlobalOrLocal,DestabilizingLoad,ProjectedOrTrue,PredefinedType
entity	IfcStructuralCurveConnection	IfcStructuralConnection,IfcStructuralItem,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,AppliedCondition,Axis
entity	IfcStructuralCurveMember	IfcStructuralMember,IfcStructuralItem,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,PredefinedType,Axis
entity	IfcStructuralCurveMemberVarying	IfcStructuralCurveMember,IfcStructuralMember,IfcStructuralItem,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,PredefinedType,Axis
entity	IfcStructuralCurveReaction	IfcStructuralReaction,IfcStructuralActivity,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,AppliedLoad,GlobalOrLocal,PredefinedType
entity	IfcStructuralItem	IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation
entity	IfcStructuralLinearAction	IfcStructuralCurveAction,IfcStructuralAction,IfcStructuralActivity,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,AppliedLoad,GlobalOrLocal,DestabilizingLoad,ProjectedOrTrue,PredefinedType
entity	IfcStructuralLoad	-	Name
entity	IfcStructuralLoadCase	IfcStructuralLoadGroup,IfcGroup,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,PredefinedType,ActionType,ActionSource,Coefficient,Purpose,SelfWeightCoefficients
entity	IfcStructuralLoadConfiguration	IfcStructuralLoad	Name,Values,Locations
entity	IfcStructuralLoadGroup	IfcGroup,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,PredefinedType,ActionType,ActionSource,Coefficient,Purpose
entity	IfcStructuralLoadLinearForce	IfcStructuralLoadStatic,IfcStructuralLoadOrResult,IfcStructuralLoad	Name,LinearForceX,LinearForceY,LinearForceZ,LinearMomentX,LinearMomentY,LinearMomentZ
entity	IfcStructuralLoadOrResult	IfcStructuralLoad	Name
entity	IfcStructuralLoadPlanarForce	IfcStructuralLoadStatic,IfcStructuralLoadOrResult,IfcStructuralLoad	Name,PlanarForceX,PlanarForceY,PlanarForceZ
entity	IfcStructuralLoadSingleDisplacement	IfcStructuralLoadStatic,IfcStructuralLoadOrResult,IfcStructuralLoad	Name,DisplacementX,DisplacementY,DisplacementZ,RotationalDisplacementRX,RotationalDisplacementRY,RotationalDisplacementRZ
entity	IfcStructuralLoadSingleDisplacementDistortion	IfcStructuralLoadSingleDisplacement,IfcStructuralLoadStatic,IfcStructuralLoadOrResult,IfcStructuralLoad	Name,DisplacementX,DisplacementY,DisplacementZ,RotationalDisplacementRX,RotationalDisplacementRY,RotationalDisplacementRZ,Distortion
entity	IfcStructuralLoadSingleForce	IfcStructuralLoadStatic,IfcStructuralLoadOrResult,IfcStructuralLoad	Name,ForceX,ForceY,ForceZ,MomentX,MomentY,MomentZ
entity	IfcStructuralLoadSingleForceWarping	IfcStructuralLoadSingleForce,IfcStructuralLoadStatic,IfcStructuralLoadOrResult,IfcStructuralLoad	Name,ForceX,ForceY,ForceZ,MomentX,MomentY,MomentZ,WarpingMoment
entity	IfcStructuralLoadStatic	IfcStructuralLoadOrResult,IfcStructuralLoad	Name
entity	IfcStructuralLoadTemperature	IfcStructuralLoadStatic,IfcStructuralLoadOrResult,IfcStructuralLoad	Name,DeltaTConstant,DeltaTY,DeltaTZ
entity	IfcStructuralMember	IfcStructuralItem,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation
entity	IfcStructuralPlanarAction	IfcStructuralSurfaceAction,IfcStructuralAction,IfcStructuralActivity,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,AppliedLoad,GlobalOrLocal,DestabilizingLoad,ProjectedOrTrue,PredefinedType
entity	IfcStructuralPointAction	IfcStructuralAction,IfcStructuralActivity,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,AppliedLoad,GlobalOrLocal,DestabilizingLoad
entity	IfcStructuralPointConnection	IfcStructuralConnection,IfcStructuralItem,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,AppliedCondition,ConditionCoordinateSystem
entity	IfcStructuralPointReaction	IfcStructuralReaction,IfcStructuralActivity,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,AppliedLoad,GlobalOrLocal
entity	IfcStructuralReaction	IfcStructuralActivity,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,AppliedLoad,GlobalOrLocal
entity	IfcStructuralResultGroup	IfcGroup,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,TheoryType,ResultForLoadGroup,IsLinear
entity	IfcStructuralSurfaceAction	IfcStructuralAction,IfcStructuralActivity,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,AppliedLoad,GlobalOrLocal,DestabilizingLoad,ProjectedOrTrue,PredefinedType
entity	IfcStructuralSurfaceConnection	IfcStructuralConnection,IfcStructuralItem,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,AppliedCondition
entity	IfcStructuralSurfaceMember	IfcStructuralMember,IfcStructuralItem,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,PredefinedType,Thickness
entity	IfcStructuralSurfaceMemberVarying	IfcStructuralSurfaceMember,IfcStructuralMember,IfcStructuralItem,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,PredefinedType,Thickness
entity	IfcStructuralSurfaceReaction	IfcStructuralReaction,IfcStructuralActivity,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,AppliedLoad,GlobalOrLocal,PredefinedType
entity	IfcStyleModel	IfcRepresentation	ContextOfItems,RepresentationIdentifier,RepresentationType,Items
entity	IfcStyledItem	IfcRepresentationItem	Item,Styles,Name
entity	IfcStyledRepresentation	IfcStyleModel,IfcRepresentation	ContextOfItems,RepresentationIdentifier,RepresentationType,Items
entity	IfcSubContractResource	IfcConstructionResource,IfcResource,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,Identification,LongDescription,Usage,BaseCosts,BaseQuantity,PredefinedType
entity	IfcSubContractResourceType	IfcConstructionResourceType,IfcTypeResource,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,Identification,LongDescription,ResourceType,BaseCosts,BaseQuantity,PredefinedType
entity	IfcSubedge	IfcEdge,IfcTopologicalRepresentationItem,IfcRepresentationItem	EdgeStart,EdgeEnd,ParentEdge
entity	IfcSurface	IfcGeometricRepresentationItem,IfcRepresentationItem	-
entity	IfcSurfaceCurve	IfcCurve,IfcGeometricRepresentationItem,IfcRepresentationItem	Curve3D,AssociatedGeometry,MasterRepresentation
entity	IfcSurfaceCurveSweptAreaSolid	IfcSweptAreaSolid,IfcSolidModel,IfcGeometricRepresentationItem,IfcRepresentationItem	SweptArea,Position,Directrix,StartParam,EndParam,ReferenceSurface
entity	IfcSurfaceFeature	IfcFeatureElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcSurfaceOfLinearExtrusion	IfcSweptSurface,IfcSurface,IfcGeometricRepresentationItem,IfcRepresentationItem	SweptCurve,Position,ExtrudedDirection,Depth
entity	IfcSurfaceOfRevolution	IfcSweptSurface,IfcSurface,IfcGeometricRepresentationItem,IfcRepresentationItem	SweptCurve,Position,AxisPosition
entity	IfcSurfaceReinforcementArea	IfcStructuralLoadOrResult,IfcStructuralLoad	Name,SurfaceReinforcement1,SurfaceReinforcement2,ShearReinforcement
entity	IfcSurfaceStyle	IfcPresentationStyle	Name,Side,Styles
entity	IfcSurfaceStyleLighting	IfcPresentationItem	DiffuseTransmissionColour,DiffuseReflectionColour,TransmissionColour,ReflectanceColour
entity	IfcSurfaceStyleRefraction	IfcPresentationItem	RefractionIndex,DispersionFactor
entity	IfcSurfaceStyleRendering	IfcSurfaceStyleShading,IfcPresentationItem	SurfaceColour,Transparency,DiffuseColour,TransmissionColour,DiffuseTransmissionColour,ReflectionColour,SpecularColour,SpecularHighlight,ReflectanceMethod
entity	IfcSurfaceStyleShading	IfcPresentationItem	SurfaceColour,Transparency
entity	IfcSurfaceStyleWithTextures	IfcPresentationItem	Textures
entity	IfcSurfaceTexture	IfcPresentationItem	RepeatS,RepeatT,Mode,TextureTransform,Parameter
entity	IfcSweptAreaSolid	IfcSolidModel,IfcGeometricRepresentationItem,IfcRepresentationItem	SweptArea,Position
entity	IfcSweptDiskSolid	IfcSolidModel,IfcGeometricRepresentationItem,IfcRepresentationItem	Directrix,Radius,InnerRadius,StartParam,EndParam
entity	IfcSweptDiskSolidPolygonal	IfcSweptDiskSolid,IfcSolidModel,IfcGeometricRepresentationItem,IfcRepresentationItem	Directrix,Radius,InnerRadius,StartParam,EndParam,FilletRadius
entity	IfcSweptSurface	IfcSurface,IfcGeometricRepresentationItem,IfcRepresentationItem	SweptCurve,Position
entity	IfcSwitchingDevice	IfcFlowController,IfcDistributionFlowElement,IfcDistributionElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcSwitchingDeviceType	IfcFlowControllerType,IfcDistributionFlowElementType,IfcDistributionElementType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcSystem	IfcGroup,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType
entity	IfcSystemFurnitureElement	IfcFurnishingElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcSystemFurnitureElementType	IfcFurnishingElementType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcTShapeProfileDef	IfcParameterizedProfileDef,IfcProfileDef	ProfileType,ProfileName,Position,Depth,FlangeWidth,WebThickness,FlangeThickness,FilletRadius,FlangeEdgeRadius,WebEdgeRadius,WebSlope,FlangeSlope
entity	IfcTable	-	Name,Rows,Columns
entity	IfcTableColumn	-	Identifier,Name,Description,Unit,ReferencePath
entity	IfcTableRow	-	RowCells,IsHeading
entity	IfcTank	IfcFlowStorageDevice,IfcDistributionFlowElement,IfcDistributionElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcTankType	IfcFlowStorageDeviceType,IfcDistributionFlowElementType,IfcDistributionElementType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcTask	IfcProcess,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,Identification,LongDescription,Status,WorkMethod,IsMilestone,Priority,TaskTime,PredefinedType
entity	IfcTaskTime	IfcSchedulingTime	Name,DataOrigin,UserDefinedDataOrigin,DurationType,ScheduleDuration,ScheduleStart,ScheduleFinish,EarlyStart,EarlyFinish,LateStart,LateFinish,FreeFloat,TotalFloat,IsCritical,StatusTime,ActualDuration,ActualStart,ActualFinish,RemainingTime,Completion
entity	IfcTaskTimeRecurring	IfcTaskTime,IfcSchedulingTime	Name,DataOrigin,UserDefinedDataOrigin,DurationType,ScheduleDuration,ScheduleStart,ScheduleFinish,EarlyStart,EarlyFinish,LateStart,LateFinish,FreeFloat,TotalFloat,IsCritical,StatusTime,ActualDuration,ActualStart,ActualFinish,RemainingTime,Completion,Recurrence
entity	IfcTaskType	IfcTypeProcess,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,Identification,LongDescription,ProcessType,PredefinedType,WorkMethod
entity	IfcTelecomAddress	IfcAddress	Purpose,Description,UserDefinedPurpose,TelephoneNumbers,FacsimileNumbers,PagerNumber,ElectronicMailAddresses,WWWHomePageURL,MessagingIDs
entity	IfcTendon	IfcReinforcingElement,IfcElementComponent,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,SteelGrade,PredefinedType,NominalDiameter,CrossSectionArea,TensionForce,PreStress,FrictionCoefficient,AnchorageSlip,MinCurvatureRadius
entity	IfcTendonAnchor	IfcReinforcingElement,IfcElementComponent,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,SteelGrade,PredefinedType
entity	IfcTendonAnchorType	IfcReinforcingElementType,IfcElementComponentType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcTendonType	IfcReinforcingElementType,IfcElementComponentType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType,NominalDiameter,CrossSectionArea,SheathDiameter
entity	IfcTessellatedFaceSet	IfcTessellatedItem,IfcGeometricRepresentationItem,IfcRepresentationItem	Coordinates
entity	IfcTessellatedItem	IfcGeometricRepresentationItem,IfcRepresentationItem	-
entity	IfcTextLiteral	IfcGeometricRepresentationItem,IfcRepresentationItem	Literal,Placement,Path
entity	IfcTextLiteralWithExtent	IfcTextLiteral,IfcGeometricRepresentationItem,IfcRepresentationItem	Literal,Placement,Path,Extent,BoxAlignment
entity	IfcTextStyle	IfcPresentationStyle	Name,TextCharacterAppearance,TextStyle,TextFontStyle,ModelOrDraughting
entity	IfcTextStyleFontModel	IfcPreDefinedTextFont,IfcPreDefinedItem,IfcPresentationItem	Name,FontFamily,FontStyle,FontVariant,FontWeight,FontSize
entity	IfcTextStyleForDefinedFont	IfcPresentationItem	Colour,BackgroundColour
entity	IfcTextStyleTextModel	IfcPresentationItem	TextIndent,TextAlign,TextDecoration,LetterSpacing,WordSpacing,TextTransform,LineHeight
entity	IfcTextureCoordinate	IfcPresentationItem	Maps
entity	IfcTextureCoordinateGenerator	IfcTextureCoordinate,IfcPresentationItem	Maps,Mode,Parameter
entity	IfcTextureMap	IfcTextureCoordinate,IfcPresentationItem	Maps,Vertices,MappedTo
entity	IfcTextureVertex	IfcPresentationItem	Coordinates
entity	IfcTextureVertexList	IfcPresentationItem	TexCoordsList
entity	IfcTimePeriod	-	StartTime,EndTime
entity	IfcTimeSeries	-	Name,Description,StartTime,EndTime,TimeSeriesDataType,DataOrigin,UserDefinedDataOrigin,Unit
entity	IfcTimeSeriesValue	-	ListValues
entity	IfcTopologicalRepresentationItem	IfcRepresentationItem	-
entity	IfcTopologyRepresentation	IfcShapeModel,IfcRepresentation	ContextOfItems,RepresentationIdentifier,RepresentationType,Items
entity	IfcToroidalSurface	IfcElementarySurface,IfcSurface,IfcGeometricRepresentationItem,IfcRepresentationItem	Position,MajorRadius,MinorRadius
entity	IfcTransformer	IfcEnergyConversionDevice,IfcDistributionFlowElement,IfcDistributionElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcTransformerType	IfcEnergyConversionDeviceType,IfcDistributionFlowElementType,IfcDistributionElementType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcTransportElement	IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcTransportElementType	IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcTrapeziumProfileDef	IfcParameterizedProfileDef,IfcProfileDef	ProfileType,ProfileName,Position,BottomXDim,TopXDim,YDim,TopXOffset
entity	IfcTriangulatedFaceSet	IfcTessellatedFaceSet,IfcTessellatedItem,IfcGeometricRepresentationItem,IfcRepresentationItem	Coordinates,Normals,Closed,CoordIndex,PnIndex
entity	IfcTrimmedCurve	IfcBoundedCurve,IfcCurve,IfcGeometricRepresentationItem,IfcRepresentationItem	BasisCurve,Trim1,Trim2,SenseAgreement,MasterRepresentation
entity	IfcTubeBundle	IfcEnergyConversionDevice,IfcDistributionFlowElement,IfcDistributionElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcTubeBundleType	IfcEnergyConversionDeviceType,IfcDistributionFlowElementType,IfcDistributionElementType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcTypeObject	IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets
entity	IfcTypeProcess	IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,Identification,LongDescription,ProcessType
entity	IfcTypeProduct	IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag
